pos,cnt,cov,mutation_rate
8294,0.0,24,0.0
8295,0.0,24,0.0
8296,0.0,24,0.0
8297,0.0,24,0.0
8298,0.0,24,0.0
8299,4.0,21,0.0012726694241170856
8300,0.0,20,0.0
8301,0.0,20,0.0
8302,0.0,19,0.0
8303,0.0,17,0.0
8304,0.0,15,0.0
8305,0.0,15,0.0
8306,0.0,15,0.0
8307,0.0,15,0.0
8308,0.0,15,0.0
8309,0.0,15,0.0
8310,0.0,14,0.0
8311,4.0,14,0.0012698412698412698
8312,0.0,14,0.0
8313,0.0,14,0.0
8314,0.0,14,0.0
8315,0.0,14,0.0
8316,1.0,14,0.00031746031746031746
8317,0.0,14,0.0
8318,0.0,18,0.0
8319,0.0,17,0.0
8320,3.0,17,0.0009532888465204957
8321,0.0,17,0.0
8322,0.0,16,0.0
8323,0.0,17,0.0
8324,0.0,17,0.0
8325,0.0,17,0.0
8326,0.0,16,0.0
8327,0.0,16,0.0
8328,0.0,23,0.0
8329,2.0,23,0.0006367398917542184
8330,0.0,24,0.0
8331,0.0,25,0.0
8332,0.0,26,0.0
8333,0.0,30,0.0
8334,3.0,36,0.0009590792838874681
8335,0.0,58,0.0
8336,0.0,56,0.0
8337,0.0,58,0.0
8338,0.0,58,0.0
8339,0.0,58,0.0
8340,0.0,58,0.0
8341,0.0,57,0.0
8342,0.0,213,0.0
8343,0.0,214,0.0
8344,10.0,211,0.0033863867253640365
8345,0.0,217,0.0
8346,0.0,211,0.0
8347,0.0,213,0.0
8348,0.0,212,0.0
8349,0.0,210,0.0
8350,0.0,213,0.0
8351,0.0,212,0.0
8352,0.0,211,0.0
8353,0.0,216,0.0
8354,0.0,215,0.0
8355,0.0,213,0.0
8356,0.0,208,0.0
8357,1.0,210,0.00033852403520649965
8358,0.0,212,0.0
8359,0.0,216,0.0
8360,1.0,210,0.00033852403520649965
8361,0.0,209,0.0
8362,0.0,208,0.0
8363,0.0,216,0.0
8364,0.0,215,0.0
8365,0.0,211,0.0
8366,0.0,209,0.0
8367,0.0,208,0.0
8368,0.0,223,0.0
8369,0.0,223,0.0
8370,0.0,227,0.0
8371,0.0,223,0.0
8372,0.0,224,0.0
8373,0.0,222,0.0
8374,0.0,231,0.0
8375,0.0,227,0.0
8376,0.0,225,0.0
8377,0.0,228,0.0
8378,0.0,232,0.0
8379,0.0,229,0.0
8380,0.0,230,0.0
8381,1.0,232,0.00034106412005457026
8382,1.0,224,0.0003401360544217687
8383,0.0,223,0.0
8384,0.0,220,0.0
8385,0.0,221,0.0
8386,1.0,219,0.00033955857385398983
8387,0.0,222,0.0
8388,0.0,220,0.0
8389,1.0,217,0.00033932813030200206
8390,0.0,217,0.0
8391,0.0,223,0.0
8392,0.0,215,0.0
8393,0.0,215,0.0
8394,0.0,217,0.0
8395,0.0,225,0.0
8396,0.0,228,0.0
8397,0.0,219,0.0
8398,0.0,215,0.0
8399,0.0,214,0.0
8400,0.0,217,0.0
8401,0.0,215,0.0
8402,0.0,215,0.0
8403,0.0,213,0.0
8404,0.0,213,0.0
8405,0.0,210,0.0
8406,0.0,202,0.0
8407,0.0,193,0.0
8408,0.0,183,0.0
8409,0.0,186,0.0
8410,0.0,141,0.0
8411,0.0,114,0.0
8412,0.0,116,0.0
8413,0.0,114,0.0
8414,0.0,113,0.0
8415,0.0,114,0.0
8416,0.0,114,0.0
8417,0.0,113,0.0
8418,0.0,113,0.0
8419,0.0,113,0.0
8420,0.0,113,0.0
8421,0.0,116,0.0
8422,0.0,114,0.0
8423,0.0,115,0.0
8424,0.0,116,0.0
8425,1.0,118,0.00032829940906106366
8426,0.0,118,0.0
8427,0.0,115,0.0
8428,0.0,117,0.0
8429,0.0,117,0.0
8430,0.0,116,0.0
8431,0.0,116,0.0
8432,0.0,116,0.0
8433,0.0,118,0.0
8434,0.0,116,0.0
8435,0.0,117,0.0
8436,0.0,116,0.0
8437,0.0,118,0.0
8438,0.0,116,0.0
8439,0.0,122,0.0
8440,0.0,120,0.0
8441,0.0,121,0.0
8442,0.0,121,0.0
8443,0.0,123,0.0
8444,0.0,124,0.0
8445,0.0,123,0.0
8446,0.0,124,0.0
8447,0.0,119,0.0
8448,0.0,119,0.0
8449,0.0,120,0.0
8450,0.0,118,0.0
8451,0.0,119,0.0
8452,0.0,119,0.0
8453,0.0,119,0.0
8454,0.0,119,0.0
8455,0.0,119,0.0
8456,0.0,122,0.0
8457,0.0,121,0.0
8458,0.0,120,0.0
8459,0.0,109,0.0
8460,0.0,110,0.0
8461,0.0,111,0.0
8462,0.0,91,0.0
8463,0.0,90,0.0
8464,0.0,90,0.0
8465,0.0,114,0.0
8466,7.0,115,0.0022958346999016072
8467,0.0,113,0.0
8468,0.0,114,0.0
8469,0.0,115,0.0
8470,0.0,112,0.0
8471,0.0,114,0.0
8472,0.0,114,0.0
8473,0.0,114,0.0
8474,0.0,113,0.0
8475,0.0,112,0.0
8476,1.0,111,0.00032754667540124465
8477,0.0,115,0.0
8478,0.0,116,0.0
8479,0.0,107,0.0
8480,2.0,112,0.000655307994757536
8481,0.0,107,0.0
8482,0.0,111,0.0
8483,0.0,110,0.0
8484,0.0,112,0.0
8485,0.0,109,0.0
8486,0.0,99,0.0
8487,0.0,99,0.0
8488,0.0,98,0.0
8489,0.0,104,0.0
8490,0.0,103,0.0
8491,0.0,102,0.0
8492,0.0,103,0.0
8493,0.0,103,0.0
8494,0.0,103,0.0
8495,0.0,102,0.0
8496,0.0,102,0.0
8497,0.0,102,0.0
8498,1.0,102,0.00032658393207054214
8499,0.0,101,0.0
8500,0.0,100,0.0
8501,0.0,101,0.0
8502,0.0,101,0.0
8503,0.0,99,0.0
8504,0.0,98,0.0
8505,0.0,97,0.0
8506,0.0,100,0.0
8507,0.0,95,0.0
8508,0.0,94,0.0
8509,0.0,95,0.0
8510,0.0,96,0.0
8511,0.0,103,0.0
8512,0.0,99,0.0
8513,0.0,98,0.0
8514,0.0,98,0.0
8515,1.0,96,0.0003259452411994785
8516,0.0,97,0.0
8517,0.0,111,0.0
8518,0.0,96,0.0
8519,0.0,97,0.0
8520,0.0,96,0.0
8521,0.0,95,0.0
8522,0.0,97,0.0
8523,0.0,98,0.0
8524,0.0,97,0.0
8525,0.0,97,0.0
8526,0.0,97,0.0
8527,1.0,98,0.00032615786040443573
8528,0.0,98,0.0
8529,0.0,97,0.0
8530,0.0,97,0.0
8531,0.0,97,0.0
8532,0.0,96,0.0
8533,0.0,97,0.0
8534,0.0,97,0.0
8535,0.0,95,0.0
8536,1.0,94,0.0003257328990228013
8537,0.0,95,0.0
8538,0.0,97,0.0
8539,0.0,97,0.0
8540,0.0,97,0.0
8541,0.0,95,0.0
8542,0.0,96,0.0
8543,0.0,95,0.0
8544,0.0,95,0.0
8545,0.0,96,0.0
8546,0.0,94,0.0
8547,0.0,93,0.0
8548,0.0,94,0.0
8549,0.0,97,0.0
8550,0.0,93,0.0
8551,0.0,92,0.0
8552,0.0,98,0.0
8553,0.0,90,0.0
8554,0.0,91,0.0
8555,0.0,110,0.0
8556,0.0,110,0.0
8557,0.0,112,0.0
8558,0.0,112,0.0
8559,0.0,111,0.0
8560,0.0,108,0.0
8561,0.0,109,0.0
8562,0.0,116,0.0
8563,0.0,112,0.0
8564,0.0,112,0.0
8565,0.0,111,0.0
8566,0.0,110,0.0
8567,0.0,92,0.0
8568,0.0,93,0.0
8569,0.0,93,0.0
8570,0.0,91,0.0
8571,0.0,91,0.0
8572,0.0,91,0.0
8573,1.0,96,0.0003259452411994785
8574,0.0,91,0.0
8575,0.0,91,0.0
8576,1.0,91,0.0003254149040026033
8577,0.0,91,0.0
8578,12.0,92,0.00390625
8579,0.0,91,0.0
8580,0.0,92,0.0
8581,0.0,91,0.0
8582,0.0,91,0.0
8583,0.0,91,0.0
8584,0.0,91,0.0
8585,0.0,90,0.0
8586,0.0,91,0.0
8587,0.0,91,0.0
8588,0.0,90,0.0
8589,0.0,90,0.0
8590,0.0,91,0.0
8591,0.0,90,0.0
8592,0.0,93,0.0
8593,0.0,91,0.0
8594,0.0,92,0.0
8595,1.0,90,0.00032530904359141186
8596,0.0,72,0.0
8597,1.0,70,0.0003232062055591467
8598,0.0,77,0.0
8599,0.0,74,0.0
8600,0.0,75,0.0
8601,0.0,80,0.0
8602,0.0,77,0.0
8603,0.0,82,0.0
8604,1.0,79,0.00032414910858995135
8605,1.0,71,0.00032331070158422246
8606,0.0,73,0.0
8607,0.0,82,0.0
8608,0.0,79,0.0
8609,0.0,78,0.0
8610,0.0,80,0.0
8611,0.0,83,0.0
8612,0.0,83,0.0
8613,0.0,86,0.0
8614,0.0,86,0.0
8615,0.0,87,0.0
8616,0.0,87,0.0
8617,0.0,91,0.0
8618,0.0,84,0.0
8619,1.0,84,0.0003246753246753247
8620,0.0,83,0.0
8621,0.0,85,0.0
8622,0.0,87,0.0
8623,0.0,85,0.0
8624,1.0,84,0.0003246753246753247
8625,0.0,82,0.0
8626,1.0,83,0.0003245699448231094
8627,0.0,82,0.0
8628,0.0,84,0.0
8629,0.0,84,0.0
8630,0.0,85,0.0
8631,0.0,83,0.0
8632,0.0,83,0.0
8633,0.0,84,0.0
8634,0.0,81,0.0
8635,0.0,86,0.0
8636,0.0,86,0.0
8637,0.0,83,0.0
8638,0.0,87,0.0
8639,0.0,91,0.0
8640,0.0,91,0.0
8641,0.0,109,0.0
8642,0.0,105,0.0
8643,0.0,104,0.0
8644,0.0,104,0.0
8645,0.0,101,0.0
8646,0.0,140,0.0
8647,0.0,137,0.0
8648,0.0,136,0.0
8649,0.0,143,0.0
8650,0.0,152,0.0
8651,0.0,463,0.0
8652,0.0,450,0.0
8653,0.0,446,0.0
8654,0.0,456,0.0
8655,2.0,459,0.0007393715341959334
8656,0.0,492,0.0
8657,0.0,495,0.0
8658,0.0,494,0.0
8659,0.0,494,0.0
8660,0.0,476,0.0
8661,0.0,477,0.0
8662,0.0,694,0.0
8663,0.0,706,0.0
8664,0.0,715,0.0
8665,0.0,713,0.0
8666,0.0,715,0.0
8667,0.0,712,0.0
8668,0.0,709,0.0
8669,0.0,717,0.0
8670,0.0,710,0.0
8671,0.0,710,0.0
8672,0.0,710,0.0
8673,0.0,711,0.0
8674,0.0,713,0.0
8675,0.0,704,0.0
8676,0.0,708,0.0
8677,0.0,711,0.0
8678,0.0,710,0.0
8679,0.0,711,0.0
8680,0.0,713,0.0
8681,0.0,708,0.0
8682,0.0,704,0.0
8683,1.0,703,0.0004063388866314506
8684,0.0,697,0.0
8685,0.0,696,0.0
8686,5.0,695,0.002025111381125962
8687,0.0,693,0.0
8688,0.0,689,0.0
8689,0.0,670,0.0
8690,0.0,668,0.0
8691,0.0,670,0.0
8692,0.0,670,0.0
8693,0.0,674,0.0
8694,0.0,668,0.0
8695,0.0,680,0.0
8696,0.0,660,0.0
8697,0.0,658,0.0
8698,0.0,665,0.0
8699,0.0,662,0.0
8700,0.0,656,0.0
8701,0.0,655,0.0
8702,0.0,652,0.0
8703,0.0,659,0.0
8704,0.0,665,0.0
8705,0.0,657,0.0
8706,0.0,658,0.0
8707,1.0,658,0.0003990422984836393
8708,0.0,658,0.0
8709,0.0,659,0.0
8710,0.0,657,0.0
8711,0.0,654,0.0
8712,0.0,656,0.0
8713,0.0,654,0.0
8714,0.0,658,0.0
8715,0.0,652,0.0
8716,0.0,654,0.0
8717,0.0,653,0.0
8718,0.0,654,0.0
8719,2.0,649,0.0007952286282306163
8720,0.0,640,0.0
8721,0.0,639,0.0
8722,1.0,634,0.0003952569169960474
8723,0.0,633,0.0
8724,0.0,638,0.0
8725,0.0,625,0.0
8726,0.0,634,0.0
8727,0.0,626,0.0
8728,0.0,610,0.0
8729,2.0,606,0.0007818608287724785
8730,0.0,595,0.0
8731,0.0,566,0.0
8732,0.0,512,0.0
8733,0.0,501,0.0
8734,0.0,502,0.0
8735,0.0,503,0.0
8736,0.0,503,0.0
8737,0.0,499,0.0
8738,0.0,506,0.0
8739,0.0,499,0.0
8740,0.0,503,0.0
8741,0.0,503,0.0
8742,0.0,501,0.0
8743,0.0,501,0.0
8744,0.0,504,0.0
8745,0.0,503,0.0
8746,0.0,502,0.0
8747,0.0,509,0.0
8748,0.0,507,0.0
8749,0.0,502,0.0
8750,0.0,510,0.0
8751,0.0,510,0.0
8752,0.0,510,0.0
8753,0.0,505,0.0
8754,0.0,510,0.0
8755,0.0,507,0.0
8756,0.0,504,0.0
8757,0.0,505,0.0
8758,0.0,507,0.0
8759,0.0,511,0.0
8760,3.0,512,0.0011312217194570137
8761,0.0,513,0.0
8762,0.0,507,0.0
8763,0.0,509,0.0
8764,0.0,523,0.0
8765,0.0,515,0.0
8766,0.0,513,0.0
8767,0.0,510,0.0
8768,0.0,516,0.0
8769,0.0,521,0.0
8770,0.0,512,0.0
8771,0.0,521,0.0
8772,5.0,520,0.0018910741301059002
8773,0.0,523,0.0
8774,0.0,522,0.0
8775,0.0,506,0.0
8776,0.0,505,0.0
8777,0.0,512,0.0
8778,0.0,512,0.0
8779,0.0,509,0.0
8780,0.0,502,0.0
8781,0.0,509,0.0
8782,4.0,502,0.0015026296018031556
8783,0.0,490,0.0
8784,0.0,511,0.0
8785,0.0,504,0.0
8786,0.0,506,0.0
8787,0.0,506,0.0
8788,0.0,506,0.0
8789,0.0,504,0.0
8790,0.0,503,0.0
8791,0.0,502,0.0
8792,0.0,502,0.0
8793,0.0,502,0.0
8794,0.0,496,0.0
8795,0.0,502,0.0
8796,0.0,497,0.0
8797,0.0,500,0.0
8798,0.0,500,0.0
8799,0.0,500,0.0
8800,0.0,503,0.0
8801,0.0,500,0.0
8802,33.0,501,0.012392039053698836
8803,0.0,518,0.0
8804,0.0,522,0.0
8805,0.0,516,0.0
8806,0.0,513,0.0
8807,0.0,506,0.0
8808,0.0,516,0.0
8809,0.0,511,0.0
8810,0.0,514,0.0
8811,0.0,521,0.0
8812,1.0,514,0.0003773584905660377
8813,2.0,506,0.0007524454477050414
8814,0.0,504,0.0
8815,0.0,523,0.0
8816,0.0,513,0.0
8817,0.0,518,0.0
8818,0.0,516,0.0
8819,0.0,519,0.0
8820,0.0,517,0.0
8821,0.0,522,0.0
8822,0.0,520,0.0
8823,0.0,519,0.0
8824,0.0,517,0.0
8825,0.0,514,0.0
8826,0.0,527,0.0
8827,0.0,512,0.0
8828,0.0,513,0.0
8829,0.0,511,0.0
8830,0.0,510,0.0
8831,0.0,514,0.0
8832,0.0,511,0.0
8833,0.0,510,0.0
8834,0.0,508,0.0
8835,0.0,511,0.0
8836,1.0,511,0.0003769317753486619
8837,0.0,505,0.0
8838,0.0,510,0.0
8839,0.0,506,0.0
8840,0.0,506,0.0
8841,0.0,502,0.0
8842,0.0,512,0.0
8843,0.0,512,0.0
8844,0.0,509,0.0
8845,0.0,513,0.0
8846,2.0,513,0.0007544322897019992
8847,0.0,516,0.0
8848,1.0,521,0.00037835792659856227
8849,0.0,511,0.0
8850,0.0,515,0.0
8851,0.0,508,0.0
8852,0.0,510,0.0
8853,0.0,505,0.0
8854,0.0,521,0.0
8855,0.0,514,0.0
8856,0.0,514,0.0
8857,0.0,509,0.0
8858,0.0,501,0.0
8859,0.0,506,0.0
8860,0.0,510,0.0
8861,0.0,506,0.0
8862,0.0,527,0.0
8863,0.0,520,0.0
8864,0.0,524,0.0
8865,0.0,527,0.0
8866,0.0,529,0.0
8867,0.0,518,0.0
8868,0.0,520,0.0
8869,0.0,538,0.0
8870,0.0,541,0.0
8871,0.0,521,0.0
8872,1.0,516,0.00037764350453172205
8873,0.0,516,0.0
8874,0.0,515,0.0
8875,0.0,520,0.0
8876,0.0,522,0.0
8877,0.0,517,0.0
8878,0.0,519,0.0
8879,0.0,525,0.0
8880,0.0,487,0.0
8881,0.0,493,0.0
8882,1.0,479,0.00037243947858472997
8883,0.0,477,0.0
8884,0.0,477,0.0
8885,0.0,472,0.0
8886,0.0,475,0.0
8887,0.0,472,0.0
8888,0.0,468,0.0
8889,0.0,374,0.0
8890,0.0,371,0.0
8891,0.0,391,0.0
8892,0.0,386,0.0
8893,0.0,392,0.0
8894,0.0,342,0.0
8895,0.0,327,0.0
8896,0.0,326,0.0
8897,0.0,212,0.0
8898,0.0,194,0.0
8899,0.0,158,0.0
8900,0.0,154,0.0
8901,0.0,148,0.0
8902,0.0,155,0.0
8903,0.0,142,0.0
8904,0.0,138,0.0
8905,0.0,91,0.0
8906,0.0,91,0.0
8907,0.0,88,0.0
8908,0.0,88,0.0
8909,0.0,84,0.0
8910,0.0,85,0.0
8911,1.0,76,0.0003238341968911917
8912,0.0,74,0.0
8913,0.0,73,0.0
8914,0.0,63,0.0
8915,0.0,60,0.0
8916,0.0,60,0.0
8917,2.0,54,0.0006430868167202572
8918,0.0,56,0.0
8919,0.0,47,0.0
8920,0.0,46,0.0
8921,0.0,45,0.0
8922,0.0,44,0.0
8923,0.0,44,0.0
8924,0.0,43,0.0
8925,0.0,41,0.0
8926,2.0,40,0.0006402048655569782
8927,0.0,37,0.0
8928,0.0,38,0.0
8929,0.0,34,0.0
8930,0.0,35,0.0
8931,0.0,37,0.0
8932,0.0,37,0.0
8933,0.0,39,0.0
8934,0.0,37,0.0
8935,0.0,40,0.0
8936,0.0,41,0.0
8937,1.0,41,0.0003202049311559398
8938,0.0,40,0.0
8939,0.0,35,0.0
8940,0.0,33,0.0
8941,0.0,30,0.0
8942,0.0,28,0.0
8943,0.0,28,0.0
8944,0.0,28,0.0
8945,0.0,27,0.0
8946,0.0,27,0.0
8947,0.0,24,0.0
8948,0.0,26,0.0
8949,0.0,26,0.0
8950,2.0,21,0.0006363347120585428
8951,0.0,23,0.0
8952,0.0,19,0.0
8953,0.0,21,0.0
8954,0.0,21,0.0
8955,0.0,20,0.0
8956,0.0,21,0.0
8957,0.0,21,0.0
8958,0.0,22,0.0
8959,0.0,24,0.0
8960,0.0,24,0.0
8961,0.0,24,0.0
8962,0.0,23,0.0
8963,0.0,24,0.0
8964,1.0,23,0.0003183699458771092
8965,0.0,23,0.0
8966,0.0,23,0.0
8967,0.0,24,0.0
8968,0.0,23,0.0
8969,0.0,20,0.0
8970,0.0,21,0.0
8971,0.0,22,0.0
8972,0.0,21,0.0
8973,0.0,21,0.0
8974,0.0,23,0.0
8975,0.0,21,0.0
8976,0.0,23,0.0
8977,0.0,22,0.0
8978,0.0,20,0.0
8979,0.0,21,0.0
8980,0.0,20,0.0
8981,0.0,21,0.0
8982,0.0,20,0.0
8983,0.0,20,0.0
8984,0.0,249,0.0
8985,0.0,249,0.0
8986,1.0,250,0.00034317089910775565
8987,0.0,251,0.0
8988,0.0,251,0.0
8989,0.0,250,0.0
8990,0.0,250,0.0
8991,0.0,249,0.0
8992,0.0,248,0.0
8993,0.0,249,0.0
8994,0.0,247,0.0
8995,0.0,248,0.0
8996,0.0,244,0.0
8997,0.0,242,0.0
8998,0.0,243,0.0
8999,0.0,241,0.0
9000,0.0,242,0.0
9001,0.0,247,0.0
9002,0.0,242,0.0
9003,0.0,239,0.0
9004,0.0,241,0.0
9005,0.0,240,0.0
9006,0.0,245,0.0
9007,0.0,242,0.0
9008,0.0,241,0.0
9009,0.0,239,0.0
9010,1.0,236,0.00034153005464480874
9011,0.0,234,0.0
9012,0.0,201,0.0
9013,0.0,201,0.0
9014,0.0,201,0.0
9015,0.0,198,0.0
9016,0.0,198,0.0
9017,0.0,189,0.0
9018,0.0,183,0.0
9019,0.0,155,0.0
9020,0.0,72,0.0
9021,0.0,28,0.0
9022,0.0,27,0.0
9023,0.0,28,0.0
9024,0.0,27,0.0
9025,0.0,27,0.0
9026,0.0,28,0.0
9027,0.0,28,0.0
9028,0.0,28,0.0
9029,0.0,28,0.0
9030,0.0,28,0.0
9031,0.0,27,0.0
9032,0.0,27,0.0
9033,0.0,28,0.0
9034,0.0,28,0.0
9035,0.0,28,0.0
9036,0.0,28,0.0
9037,0.0,28,0.0
9038,0.0,27,0.0
9039,0.0,29,0.0
9040,0.0,28,0.0
9041,0.0,27,0.0
9042,0.0,27,0.0
9043,0.0,27,0.0
9044,0.0,26,0.0
9045,0.0,27,0.0
9046,0.0,26,0.0
9047,0.0,27,0.0
9048,0.0,27,0.0
9049,2.0,27,0.000637551801083838
9050,0.0,27,0.0
9051,0.0,26,0.0
9052,0.0,28,0.0
9053,0.0,38,0.0
9054,0.0,38,0.0
9055,0.0,38,0.0
9056,0.0,38,0.0
9057,0.0,38,0.0
9058,0.0,38,0.0
9059,0.0,38,0.0
9060,0.0,39,0.0
9061,0.0,39,0.0
9062,0.0,39,0.0
9063,0.0,39,0.0
9064,0.0,39,0.0
9065,0.0,39,0.0
9066,0.0,39,0.0
9067,0.0,39,0.0
9068,0.0,38,0.0
9069,0.0,39,0.0
9070,0.0,39,0.0
9071,0.0,37,0.0
9072,0.0,37,0.0
9073,18.0,28,0.005739795918367347
9074,0.0,27,0.0
9075,0.0,27,0.0
9076,0.0,26,0.0
9077,0.0,26,0.0
9078,0.0,27,0.0
9079,0.0,25,0.0
9080,0.0,27,0.0
9081,0.0,26,0.0
9082,0.0,26,0.0
9083,0.0,28,0.0
9084,0.0,28,0.0
9085,0.0,28,0.0
9086,0.0,28,0.0
9087,1.0,28,0.00031887755102040814
9088,0.0,28,0.0
9089,0.0,28,0.0
9090,0.0,28,0.0
9091,0.0,28,0.0
9092,0.0,28,0.0
9093,0.0,28,0.0
9094,0.0,28,0.0
9095,0.0,28,0.0
9096,0.0,28,0.0
9097,0.0,28,0.0
9098,0.0,27,0.0
9099,0.0,28,0.0
9100,0.0,27,0.0
9101,0.0,27,0.0
9102,0.0,28,0.0
9103,0.0,28,0.0
9104,0.0,28,0.0
9105,0.0,28,0.0
9106,0.0,28,0.0
9107,0.0,28,0.0
9108,0.0,27,0.0
9109,0.0,27,0.0
9110,0.0,27,0.0
9111,1.0,28,0.00031887755102040814
9112,2.0,27,0.000637551801083838
9113,0.0,26,0.0
9114,0.0,26,0.0
9115,2.0,27,0.000637551801083838
9116,0.0,26,0.0
9117,0.0,26,0.0
9118,0.0,26,0.0
9119,0.0,26,0.0
9120,1.0,26,0.00031867431485022306
9121,0.0,26,0.0
9122,0.0,26,0.0
9123,0.0,26,0.0
9124,0.0,27,0.0
9125,0.0,26,0.0
9126,0.0,26,0.0
9127,0.0,26,0.0
9128,0.0,25,0.0
9129,0.0,26,0.0
9130,1.0,25,0.00031857279388340236
9131,0.0,26,0.0
9132,0.0,26,0.0
9133,0.0,26,0.0
9134,0.0,26,0.0
9135,0.0,26,0.0
9136,0.0,26,0.0
9137,0.0,26,0.0
9138,0.0,26,0.0
9139,3.0,26,0.0009560229445506692
9140,0.0,26,0.0
9141,0.0,26,0.0
9142,95.0,26,0.030274059910771194
9143,0.0,26,0.0
9144,0.0,27,0.0
9145,0.0,26,0.0
9146,0.0,26,0.0
9147,0.0,27,0.0
9148,0.0,26,0.0
9149,0.0,26,0.0
9150,0.0,26,0.0
9151,2.0,26,0.0006373486297004461
9152,0.0,26,0.0
9153,0.0,27,0.0
9154,0.0,27,0.0
9155,0.0,27,0.0
9156,0.0,28,0.0
9157,0.0,27,0.0
9158,0.0,27,0.0
9159,0.0,27,0.0
9160,0.0,27,0.0
9161,0.0,27,0.0
9162,0.0,27,0.0
9163,0.0,27,0.0
9164,0.0,27,0.0
9165,6.0,27,0.001912655403251514
9166,25.0,26,0.007966857871255577
9167,38.0,27,0.012113484220592923
9168,0.0,28,0.0
9169,1.0,26,0.00031867431485022306
9170,2.0,25,0.0006371455877668047
9171,1.0,27,0.000318775900541919
9172,0.0,26,0.0
9173,0.0,26,0.0
9174,0.0,26,0.0
9175,0.0,26,0.0
9176,0.0,27,0.0
9177,0.0,27,0.0
9178,0.0,27,0.0
9179,0.0,27,0.0
9180,0.0,26,0.0
9181,0.0,26,0.0
9182,0.0,26,0.0
9183,0.0,27,0.0
9184,0.0,26,0.0
9185,0.0,26,0.0
9186,0.0,26,0.0
9187,0.0,26,0.0
9188,0.0,26,0.0
9189,0.0,26,0.0
9190,0.0,26,0.0
9191,0.0,26,0.0
9192,0.0,26,0.0
9193,0.0,27,0.0
9194,1.0,27,0.000318775900541919
9195,0.0,27,0.0
9196,0.0,27,0.0
9197,0.0,27,0.0
9198,0.0,27,0.0
9199,0.0,27,0.0
9200,0.0,27,0.0
9201,0.0,27,0.0
9202,0.0,27,0.0
9203,6.0,27,0.001912655403251514
9204,0.0,27,0.0
9205,0.0,23,0.0
9206,0.0,23,0.0
9207,0.0,23,0.0
9208,0.0,25,0.0
9209,0.0,24,0.0
9210,0.0,24,0.0
9211,0.0,23,0.0
9212,0.0,23,0.0
9213,0.0,19,0.0
9214,0.0,18,0.0
9215,0.0,19,0.0
9216,0.0,17,0.0
9217,0.0,18,0.0
9218,0.0,18,0.0
9219,0.0,17,0.0
9220,0.0,19,0.0
9221,0.0,21,0.0
9222,0.0,25,0.0
9223,0.0,27,0.0
9224,0.0,36,0.0
9225,0.0,36,0.0
9226,0.0,34,0.0
9227,0.0,32,0.0
9228,0.0,28,0.0
9229,0.0,27,0.0
9230,0.0,27,0.0
9231,0.0,27,0.0
9232,0.0,28,0.0
9233,0.0,28,0.0
9234,0.0,29,0.0
9235,0.0,29,0.0
9236,0.0,29,0.0
9237,0.0,28,0.0
9238,1.0,29,0.0003189792663476874
9239,0.0,29,0.0
9240,0.0,29,0.0
9241,8.0,29,0.002551834130781499
9242,0.0,29,0.0
9243,0.0,29,0.0
9244,0.0,30,0.0
9245,0.0,29,0.0
9246,1.0,32,0.00031928480204342275
9247,0.0,31,0.0
9248,0.0,31,0.0
9249,0.0,31,0.0
9250,0.0,32,0.0
9251,0.0,33,0.0
9252,0.0,40,0.0
9253,0.0,39,0.0
9254,0.0,37,0.0
9255,0.0,34,0.0
9256,0.0,34,0.0
9257,0.0,31,0.0
9258,0.0,50,0.0
9259,0.0,49,0.0
9260,0.0,53,0.0
9261,0.0,72,0.0
9262,0.0,79,0.0
9263,0.0,90,0.0
9264,0.0,106,0.0
9265,0.0,170,0.0
9266,0.0,220,0.0
9267,0.0,217,0.0
9268,0.0,218,0.0
9269,0.0,216,0.0
9270,0.0,215,0.0
9271,0.0,215,0.0
9272,0.0,623,0.0
9273,0.0,630,0.0
9274,6.0,646,0.0023828435266084196
9275,0.0,647,0.0
9276,0.0,662,0.0
9277,0.0,660,0.0
9278,0.0,658,0.0
9279,0.0,662,0.0
9280,0.0,660,0.0
9281,0.0,656,0.0
9282,0.0,656,0.0
9283,0.0,654,0.0
9284,0.0,654,0.0
9285,0.0,652,0.0
9286,1.0,653,0.00039824771007566706
9287,0.0,653,0.0
9288,0.0,655,0.0
9289,3.0,654,0.001195219123505976
9290,0.0,650,0.0
9291,26.0,650,0.010342084327764518
9292,0.0,648,0.0
9293,0.0,649,0.0
9294,0.0,650,0.0
9295,0.0,645,0.0
9296,0.0,644,0.0
9297,0.0,646,0.0
9298,2.0,646,0.0007942811755361397
9299,0.0,649,0.0
9300,0.0,649,0.0
9301,0.0,649,0.0
9302,0.0,647,0.0
9303,0.0,643,0.0
9304,0.0,647,0.0
9305,0.0,647,0.0
9306,0.0,647,0.0
9307,0.0,645,0.0
9308,0.0,647,0.0
9309,0.0,647,0.0
9310,0.0,648,0.0
9311,0.0,647,0.0
9312,0.0,644,0.0
9313,0.0,643,0.0
9314,0.0,643,0.0
9315,0.0,651,0.0
9316,0.0,648,0.0
9317,0.0,646,0.0
9318,0.0,644,0.0
9319,1.0,642,0.0003965107057890563
9320,0.0,642,0.0
9321,0.0,638,0.0
9322,0.0,647,0.0
9323,0.0,638,0.0
9324,0.0,629,0.0
9325,0.0,633,0.0
9326,0.0,626,0.0
9327,0.0,621,0.0
9328,0.0,608,0.0
9329,0.0,605,0.0
9330,0.0,591,0.0
9331,0.0,568,0.0
