,pos,mut_rate
6867,6868.0,0.00011059080247657373
6868,6869.0,3.3096253835028414e-06
6869,6870.0,2.800746646105891e-05
6870,6871.0,2.970978491766263e-05
6871,6872.0,3.790713082574916e-05
6872,6873.0,1.0454109074689382e-05
6873,6874.0,1.8175968824578271e-06
6874,6875.0,5.4857544100894e-06
6875,6876.0,3.649874809294041e-06
6876,6877.0,0.00012393425652204026
6877,6878.0,8.806402254438977e-05
6878,6879.0,9.178859251372239e-06
6879,6880.0,2.2735540196435067e-05
6880,6881.0,8.51732328920098e-05
6881,6882.0,1.13876626063323e-05
6882,6883.0,0.0010400455494401215
6883,6884.0,0.0006356746715998066
6884,6885.0,5.877022359226356e-05
6885,6886.0,4.648100089088585e-05
6886,6887.0,2.9395049873601284e-05
6887,6888.0,1.9563384387245455e-05
6888,6889.0,7.802076912874207e-05
6889,6890.0,5.914593273135917e-06
6890,6891.0,3.9320077224631666e-06
6891,6892.0,9.826947455311957e-06
6892,6893.0,0.0
6893,6894.0,0.0006345016126915989
6894,6895.0,3.52065844136539e-05
6895,6896.0,0.0017144693374506724
6896,6897.0,0.0
6897,6898.0,5.878537654972949e-06
6898,6899.0,1.96645232336342e-06
6899,6900.0,1.962157824202432e-06
6900,6901.0,6.472733121367669e-05
6901,6902.0,1.5668547545228243e-05
6902,6903.0,2.362455851606273e-05
6903,6904.0,6.325935941991168e-05
6904,6905.0,1.379427222405051e-05
6905,6906.0,9.459526038330788e-05
6906,6907.0,0.00027140884792844247
6907,6908.0,6.355587156947253e-05
6908,6909.0,1.9722815550256693e-05
6909,6910.0,6.108085528960207e-05
6910,6911.0,4.9548415738955164e-05
6911,6912.0,3.169628618576797e-05
6912,6913.0,1.1973729637176036e-05
6913,6914.0,1.98296238716944e-06
6914,6915.0,5.969436485195798e-06
6915,6916.0,5.7992229041308465e-05
6916,6917.0,0.0
6917,6918.0,0.0
6918,6919.0,0.0004756321053612474
6919,6920.0,1.3630318501599614e-05
6920,6921.0,6.989911228127403e-05
6921,6922.0,0.00011277683797079469
6922,6923.0,0.0
6923,6924.0,5.828773936831634e-06
6924,6925.0,7.777229051061397e-06
6925,6926.0,0.00047891135272989206
6926,6927.0,0.00020601565718994644
6927,6928.0,3.8808350780921036e-06
6928,6929.0,0.0
6929,6930.0,1.9396083542811034e-05
6930,6931.0,2.3412989526589352e-05
6931,6932.0,7.790953145207785e-06
6932,6933.0,1.1683903670108874e-05
6933,6934.0,7.203741272764796e-05
6934,6935.0,0.0001130469866156266
6935,6936.0,0.002206801615339896
6936,6937.0,3.877629760032882e-05
6937,6938.0,0.0
6938,6939.0,9.77060571893094e-06
6939,6940.0,1.9542318891559674e-06
6940,6941.0,0.0008334615332187
6941,6942.0,1.9488010975647782e-06
6942,6943.0,0.00020840069025424883
6943,6944.0,0.00046394794465236906
6944,6945.0,7.76058592423728e-05
6945,6946.0,3.890891617268555e-06
6946,6947.0,9.747728779194448e-06
6947,6948.0,0.00013875746544071875
6948,6949.0,0.00010379405721359087
6949,6950.0,4.642579417124154e-05
6950,6951.0,2.1190032208848956e-05
6951,6952.0,0.00012328817261885269
6952,6953.0,1.5428676123159408e-05
6953,6954.0,0.26223140687227936
6954,6955.0,5.789929768151913e-06
6955,6956.0,2.315346308276784e-05
6956,6957.0,2.8962561062732906e-05
6957,6958.0,5.4008699258344826e-05
6958,6959.0,0.0
6959,6960.0,2.8926870941801064e-05
6960,6961.0,0.00032704320240703797
6961,6962.0,1.746850331804516e-05
6962,6963.0,1.9279524181343204e-06
6963,6964.0,5.9727948826634814e-05
6964,6965.0,1.5406985141888704e-05
6965,6966.0,5.771561592181458e-06
6966,6967.0,7.469933517591694e-05
6967,6968.0,0.0038886826322094684
6968,6969.0,1.530461931672527e-05
6969,6970.0,1.145149623341203e-05
6970,6971.0,5.5267992590277405e-05
6971,6972.0,3.809226327086837e-06
6972,6973.0,1.5265660659629197e-05
6973,6974.0,1.9064468406362958e-06
6974,6975.0,0.00014433001437602906
6975,6976.0,1.3305455236647024e-05
6976,6977.0,0.00013867596745484009
6977,6978.0,3.2561123933383774e-05
6978,6979.0,0.00010691940377158198
6979,6980.0,6.093183821835305e-05
6980,6981.0,0.00026384523104490306
6981,6982.0,0.0011158741172333166
6982,6983.0,0.00016349654470965104
6983,6984.0,0.0
6984,6985.0,0.0001026210167842374
6985,6986.0,0.00015186028853454822
6986,6987.0,6.256707000307148e-05
6987,6988.0,7.604331427180922e-05
6988,6989.0,0.00011577325144431875
6989,6990.0,0.0016387739233426426
6990,6991.0,1.6991262715128264e-05
6991,6992.0,1.8871057836018055e-06
6992,6993.0,5.279841001359559e-05
6993,6994.0,1.504279675677302e-05
6994,6995.0,2.2595593482677654e-05
6995,6996.0,9.956417192666065e-05
6996,6997.0,0.0005374000360772052
6997,6998.0,6.76662475118557e-05
6998,6999.0,9.378681132344445e-06
6999,7000.0,0.00015552565798596148
7000,7001.0,2.798841652734655e-05
7001,7002.0,0.00010991160498886913
7002,7003.0,1.8699942591176246e-05
7003,7004.0,3.7602396024674693e-06
7004,7005.0,0.0003094059405940594
7005,7006.0,0.0003298614023023208
7006,7007.0,4.099361058678627e-05
7007,7008.0,6.900577596995078e-05
7008,7009.0,4.65927643300706e-05
7009,7010.0,2.4181052843040786e-05
7010,7011.0,0.0007682148769554138
7011,7012.0,2.6073676760904382e-05
7012,7013.0,0.00013030795492833993
7013,7014.0,7.445240257903123e-06
7014,7015.0,4.850728168924743e-05
7015,7016.0,0.00019574688622631695
7016,7017.0,3.909922825570895e-05
7017,7018.0,1.1190230183034866e-05
7018,7019.0,0.00012500279857011724
7019,7020.0,1.6864069974647682e-05
7020,7021.0,2.2475193005719938e-05
7021,7022.0,0.00031578219623714683
7022,7023.0,1.8666049442631763e-06
7023,7024.0,1.6789008795575164e-05
7024,7025.0,5.415186048986893e-05
7025,7026.0,2.9897991789264005e-05
7026,7027.0,0.00012109920819748486
7027,7028.0,1.8684708621311406e-06
7028,7029.0,0.0004693273099878835
7029,7030.0,3.920455818329811e-05
7030,7031.0,1.1185849155095527e-05
7031,7032.0,4.8439773525428086e-05
7032,7033.0,3.9101849145066e-05
7033,7034.0,3.342140492445834e-05
7034,7035.0,7.286439026167424e-06
7035,7036.0,3.4957456775104697e-06
7036,7037.0,0.00023150122451963496
7037,7038.0,0.00029392531166518254
7038,7039.0,0.00022433417096350656
7039,7040.0,3.8313041933624396e-05
7040,7041.0,6.100930304715322e-05
7041,7042.0,0.012223033844655467
7042,7043.0,5.184355688275061e-05
7043,7044.0,0.00019348508091822491
7044,7045.0,0.0001246824493867182
7045,7046.0,1.7289521685382575e-06
7046,7047.0,7.929544275299986e-05
7047,7048.0,1.372092664278082e-05
7048,7049.0,3.943690951801238e-05
7049,7050.0,3.085060252940662e-05
7050,7051.0,0.00013176154924202885
7051,7052.0,1.7190075825424466e-06
7052,7053.0,0.0
7053,7054.0,1.7146864610071724e-06
7054,7055.0,1.1982690148174523e-05
7055,7056.0,0.00035908406462835645
7056,7057.0,0.00010549779645731593
7057,7058.0,0.00017001935863984513
7058,7059.0,0.00011597515778504257
7059,7060.0,3.0360940986764315e-05
7060,7061.0,0.00010768681980629833
7061,7062.0,8.417324199975421e-06
7062,7063.0,0.00026155216868933677
7063,7064.0,3.547770732918751e-05
7064,7065.0,1.4988359041144712e-05
7065,7066.0,4.999558372343776e-05
7066,7067.0,6.833754748209473e-05
7067,7068.0,2.3408122284030812e-05
7068,7069.0,4.010433811967469e-05
7069,7070.0,0.00011663914968417074
7070,7071.0,0.0001066710429145811
7071,7072.0,0.00012789527017055983
7072,7073.0,0.0
7073,7074.0,0.0
7074,7075.0,1.8047876093127042e-05
7075,7076.0,9.82401907169569e-06
7076,7077.0,6.546751992667637e-06
7077,7078.0,7.199341587487544e-05
7078,7079.0,4.7538022221566524e-05
7079,7080.0,1.1482713594876741e-05
7080,7081.0,0.0007104167723834483
7081,7082.0,1.146728873977773e-05
7082,7083.0,0.0005819630575719588
7083,7084.0,3.423127956523015e-05
7084,7085.0,1.7979937658652517e-05
7085,7086.0,0.001715610585807489
7086,7087.0,9.475405604539046e-05
7087,7088.0,6.530473638926847e-06
7088,7089.0,1.956379263684058e-05
7089,7090.0,7.010244739055867e-05
7090,7091.0,3.4220402203793905e-05
7091,7092.0,8.539597456513742e-05
7092,7093.0,0.00023297593949188277
7093,7094.0,1.149591402370129e-05
7094,7095.0,3.609658132559773e-05
7095,7096.0,1.4775462225709961e-05
7096,7097.0,0.00011995155928811214
7097,7098.0,6.581188003152389e-06
7098,7099.0,8.223657159022504e-06
7099,7100.0,0.00011510412812733805
7100,7101.0,0.0002154814365209782
7101,7102.0,1.6471425371265928e-06
7102,7103.0,8.245246615326264e-06
7103,7104.0,0.00017694461302874607
7104,7105.0,0.0005060011405628315
7105,7106.0,2.4834848259077136e-05
7106,7107.0,1.658677370664632e-06
7107,7108.0,0.0003664017852553953
7108,7109.0,0.0
7109,7110.0,0.0
7110,7111.0,3.173441965262502e-05
7111,7112.0,1.1763460339493466e-05
7112,7113.0,0.0009499848103135454
7113,7114.0,2.5314960297703934e-05
7114,7115.0,6.067930481743114e-05
7115,7116.0,8.231157787935139e-05
7116,7117.0,3.245933566559671e-05
7117,7118.0,7.116359781254049e-05
7118,7119.0,0.0007489364189513794
7119,7120.0,3.110146762337221e-05
7120,7121.0,0.0002304518319091654
7121,7122.0,0.0003516953731909211
7122,7123.0,3.2960815084333906e-05
7123,7124.0,0.6022116671862678
7124,7125.0,0.0003849128813845133
7125,7126.0,9.717531526972567e-05
7126,7127.0,1.8310658634391079e-06
7127,7128.0,0.0
7128,7129.0,3.660663788164708e-06
7129,7130.0,2.199482021983823e-05
7130,7131.0,6.214233885486291e-05
7131,7132.0,1.099444780385905e-05
7132,7133.0,7.316881325672558e-05
7133,7134.0,1.1037750947866862e-05
7134,7135.0,0.0002000958257073571
7135,7136.0,1.8318843128418754e-06
7136,7137.0,5.494485368185465e-06
7137,7138.0,1.466356287919057e-05
7138,7139.0,7.3456495390604915e-06
7139,7140.0,0.0
7140,7141.0,1.653284249160958e-05
7141,7142.0,0.0012804851125207894
7142,7143.0,0.00013208730971171946
7143,7144.0,2.3875246328262598e-05
7144,7145.0,0.00014123749727154835
7145,7146.0,4.215078986914929e-05
7146,7147.0,1.4783850860512519e-05
7147,7148.0,5.525472427892585e-06
7148,7149.0,5.513357947413592e-06
7149,7150.0,2.0225719024311313e-05
7150,7151.0,1.8389113644722325e-06
7151,7152.0,0.0
7152,7153.0,1.4804506491776096e-05
7153,7154.0,1.8446781036709094e-06
7154,7155.0,1.8441236079171914e-06
7155,7156.0,0.00012928534753748353
7156,7157.0,0.0001957890576081596
7157,7158.0,1.8438719836559188e-06
7158,7159.0,7.377977475034769e-06
7159,7160.0,0.00019215597152396314
7160,7161.0,5.381252458675692e-05
7161,7162.0,0.001039577680783296
7162,7163.0,0.0002181226662723206
7163,7164.0,0.0007733666551615302
7164,7165.0,0.00123085212981707
7165,7166.0,0.0
7166,7167.0,0.0
7167,7168.0,0.00021562925038426237
7168,7169.0,5.911431970501954e-05
7169,7170.0,1.8451750517571603e-05
7170,7171.0,9.998907526770223e-05
7171,7172.0,5.550827073233912e-06
7172,7173.0,0.0006302233689042985
7173,7174.0,1.1117864184171126e-05
7174,7175.0,2.591306536755832e-05
7175,7176.0,3.6999010276475105e-06
7176,7177.0,4.628712458827603e-05
7177,7178.0,5.561013587409865e-06
7178,7179.0,1.4865108431675316e-05
7179,7180.0,1.1118647083022938e-05
7180,7181.0,1.851718116654538e-06
7181,7182.0,0.00028998034782865673
7182,7183.0,1.2938188727510655e-05
7183,7184.0,2.5892696964821074e-05
7184,7185.0,0.00015163254626179544
7185,7186.0,3.512332910004788e-05
7186,7187.0,0.0
7187,7188.0,0.0
7188,7189.0,1.1142123354447656e-05
7189,7190.0,0.00017418826415835565
7190,7191.0,1.8583319240982908e-06
7191,7192.0,1.4858509840048142e-05
7192,7193.0,3.713765256611895e-06
7193,7194.0,0.00020291716697848892
7194,7195.0,0.0003034166953640535
7195,7196.0,3.3512126735416175e-05
7196,7197.0,0.0
7197,7198.0,1.4946258857993726e-05
7198,7199.0,1.4898411456878411e-05
7199,7200.0,0.0004793997989132361
7200,7201.0,0.007761054936862215
7201,7202.0,1.1188352179491004e-05
7202,7203.0,0.00013244588373116843
7203,7204.0,5.9797324443464435e-05
7204,7205.0,1.120981980214668e-05
7205,7206.0,0.0
7206,7207.0,3.738534382366081e-06
7207,7208.0,0.0
7208,7209.0,9.364839149522768e-06
7209,7210.0,2.619569305383776e-05
7210,7211.0,1.870455961049625e-05
7211,7212.0,1.8759579110083086e-06
7212,7213.0,3.5641662477208094e-05
7213,7214.0,5.6019793660426686e-05
7214,7215.0,0.0
7215,7216.0,0.00010267429878954336
7216,7217.0,2.1982732563571315e-05
7217,7218.0,5.492141660640566e-06
7218,7219.0,2.380621012459804e-05
7219,7220.0,1.8323105986341957e-06
7220,7221.0,3.6704049741328208e-06
7221,7222.0,3.305669774608416e-05
7222,7223.0,3.8542859659941856e-05
7223,7224.0,0.000695630410458748
7224,7225.0,1.84643223132103e-05
7225,7226.0,5.537394951003284e-06
7226,7227.0,9.210189416755545e-06
7227,7228.0,6.071198601784564e-05
7228,7229.0,6.979661633351028e-05
7229,7230.0,0.0
7230,7231.0,0.00033812527909117806
7231,7232.0,1.1053143514015387e-05
7232,7233.0,7.349293549157587e-06
7233,7234.0,5.512425926776609e-06
7234,7235.0,0.0001412408652011857
7235,7236.0,4.592717786677444e-05
7236,7237.0,2.201879303985952e-05
7237,7238.0,4.041049717769414e-05
7238,7239.0,0.00012861121930785117
7239,7240.0,4.4060870092032144e-05
7240,7241.0,0.0
7241,7242.0,0.0
7242,7243.0,8.248299475591448e-05
7243,7244.0,3.684048622073714e-06
7244,7245.0,7.3612360987657044e-06
7245,7246.0,0.0013092898984519896
7246,7247.0,0.0003438380504196683
7247,7248.0,1.8547163582273363e-06
7248,7249.0,0.0001882224420201066
7249,7250.0,5.9043204865160084e-05
7250,7251.0,0.0
7251,7252.0,0.0005493804209696842
7252,7253.0,5.350899043296154e-05
7253,7254.0,0.0
7254,7255.0,2.771101475888646e-05
7255,7256.0,0.0
7256,7257.0,2.400220081718262e-05
7257,7258.0,0.00010529679842313426
7258,7259.0,0.0004096908494995128
7259,7260.0,3.6966868444156924e-05
7260,7261.0,1.1068967043995454e-05
7261,7262.0,0.00018672479169093165
7262,7263.0,0.0
7263,7264.0,6.853108255031942e-05
7264,7265.0,6.302926040724317e-05
7265,7266.0,2.402340248993327e-05
7266,7267.0,0.0009933190099184743
7267,7268.0,2.9478416272085783e-05
7268,7269.0,1.838282602861103e-06
7269,7270.0,9.217507364788385e-06
7270,7271.0,5.515892204757273e-06
7271,7272.0,0.000722004416535922
7272,7273.0,5.8609668763793876e-05
7273,7274.0,1.6673243334870978e-05
7274,7275.0,1.1021267372272695e-05
7275,7276.0,2.0192118832454977e-05
7276,7277.0,4.958185965028262e-05
7277,7278.0,5.4985538803294735e-06
7278,7279.0,0.0009614822180627048
7279,7280.0,3.657517386923278e-06
7280,7281.0,9.124553809318724e-06
7281,7282.0,0.00014054146794650663
7282,7283.0,5.470000692866754e-05
7283,7284.0,0.00010773028718338252
7284,7285.0,2.7360130453102e-05
7285,7286.0,1.4568764568764569e-05
7286,7287.0,1.8232903462246038e-06
7287,7288.0,0.0001074898567834298
7288,7289.0,1.8225028066543223e-06
7289,7290.0,0.00011279802785383558
7290,7291.0,8.915169433704798e-05
7291,7292.0,0.0007704414025327575
7292,7293.0,1.645654101792849e-05
7293,7294.0,0.00019509740283420003
7294,7295.0,0.001133865387209561
7295,7296.0,0.00022036901793730956
7296,7297.0,2.5534584771173643e-05
7297,7298.0,3.2796025121755244e-05
7298,7299.0,0.004115623701911515
7299,7300.0,2.548554514491263e-05
7300,7301.0,0.0008830126571216337
7301,7302.0,4.547356167124434e-05
7302,7303.0,0.0007408583373022172
7303,7304.0,1.2756217744992274e-05
7304,7305.0,1.0713348296309786e-05
7305,7306.0,0.0001179762025145785
7306,7307.0,3.3575693883683723e-06
7307,7308.0,5.033320582254525e-06
7308,7309.0,2.1764680276846732e-05
7309,7310.0,4.1825673937084145e-05
7310,7311.0,1.6701796111153794e-06
7311,7312.0,4.2300633858728897e-05
7312,7313.0,0.0
7313,7314.0,0.0
7314,7315.0,0.0
7315,7316.0,3.2506635416954486e-06
7316,7317.0,1.2998217619408938e-05
7317,7318.0,0.00013379608509431012
7318,7319.0,2.0954966165789246e-05
7319,7320.0,1.764791762593795e-05
7320,7321.0,0.0002044783963781764
7321,7322.0,4.792883526539794e-06
7322,7323.0,4.754765067058036e-06
7323,7324.0,2.6945675932280762e-05
7324,7325.0,0.0
7325,7326.0,0.0
7326,7327.0,3.3241102464906896e-05
7327,7328.0,0.0001387693054911645
7328,7329.0,1.8914437390059832e-05
7329,7330.0,9.461379437584068e-06
7330,7331.0,3.313855228711242e-05
7331,7332.0,1.2636234402148159e-05
7332,7333.0,2.207780533999032e-05
7333,7334.0,0.00021904907487223452
7334,7335.0,3.152023678001869e-06
7335,7336.0,4.880621570772949e-05
7336,7337.0,3.9344860852965106e-05
7337,7338.0,0.0
7338,7339.0,1.5729601852317913e-06
7339,7340.0,0.00022807707432166732
7340,7341.0,4.4063539624138005e-05
7341,7342.0,9.429603296589312e-06
7342,7343.0,5.029999229781368e-05
7343,7344.0,5.498001083891642e-05
7344,7345.0,3.1433740033539802e-06
7345,7346.0,0.0
7346,7347.0,9.41888612252715e-06
7347,7348.0,0.001765659870414015
7348,7349.0,1.5638903963054653e-06
7349,7350.0,1.5638219182152413e-06
7350,7351.0,1.877605177183342e-05
7351,7352.0,0.0
7352,7353.0,9.372407943428145e-06
7353,7354.0,3.1229798224273674e-06
7354,7355.0,0.00015135793029733252
7355,7356.0,0.0
7356,7357.0,2.5003828711271414e-05
7357,7358.0,0.00013907054001559464
7358,7359.0,7.817068099170452e-06
7359,7360.0,0.0007344661965456599
7360,7361.0,0.0
7361,7362.0,1.5661805242319452e-06
7362,7363.0,0.0
7363,7364.0,5.32168822733e-05
7364,7365.0,0.0
7365,7366.0,1.5651950702616068e-05
7366,7367.0,2.9707738396782807e-05
7367,7368.0,2.4997812691389504e-05
7368,7369.0,1.561758164871686e-06
7369,7370.0,9.36855911560802e-06
7370,7371.0,0.0
7371,7372.0,0.0002484755478182597
7372,7373.0,0.0
7373,7374.0,1.0927170409222532e-05
7374,7375.0,0.00014984102803431985
7375,7376.0,0.00012177529647601026
7376,7377.0,0.0
7377,7378.0,1.8747656542932134e-05
7378,7379.0,3.742048147686167e-05
7379,7380.0,1.0916690059573937e-05
7380,7381.0,1.0914970818045876e-05
7381,7382.0,0.00015266771249242502
7382,7383.0,1.559685255515437e-06
7383,7384.0,0.0002746168237131627
7384,7385.0,2.4934430240476996e-05
7385,7386.0,9.504859164476134e-05
7386,7387.0,0.00023098472847589096
7387,7388.0,0.00024484996311655016
7388,7389.0,5.7843590930124944e-05
7389,7390.0,0.00026264404384279504
7390,7391.0,1.4071976596739366e-05
7391,7392.0,1.2505197472699591e-05
7392,7393.0,0.006361192205005365
7393,7394.0,1.2477151216834172e-05
7394,7395.0,1.4044702728261532e-05
7395,7396.0,1.2482991923504226e-05
7396,7397.0,5.3035998964238136e-05
7397,7398.0,1.870015240624211e-05
7398,7399.0,0.000321135885688096
7399,7400.0,4.671143698393593e-06
7400,7401.0,0.00020713123243083296
7401,7402.0,1.715364834709004e-05
7402,7403.0,4.677895695400381e-06
7403,7404.0,3.107568483040445e-06
7404,7405.0,0.0002124554735198289
7405,7406.0,9.297712762660385e-06
7406,7407.0,0.0
7407,7408.0,9.301128691966771e-06
7408,7409.0,0.0
7409,7410.0,1.550132846384935e-06
7410,7411.0,1.0853722826929638e-05
7411,7412.0,0.0
7412,7413.0,0.0
7413,7414.0,1.549967063199907e-06
7414,7415.0,0.0
7415,7416.0,0.0
7416,7417.0,0.00023910981474531637
7417,7418.0,0.00020429526842656218
7418,7419.0,1.5833733135094993e-05
7419,7420.0,0.0028550255099617115
7420,7421.0,1.5833357083368958e-06
7421,7422.0,4.747781994511564e-06
7422,7423.0,0.00015191051204919368
7423,7424.0,0.0007153743766192863
7424,7425.0,6.333894410813225e-06
7425,7426.0,1.7402061986144794e-05
7426,7427.0,0.00016133471258695465
7427,7428.0,0.00017554069697563938
7428,7429.0,0.00012648541306973772
7429,7430.0,3.1623453217844484e-06
7430,7431.0,0.00017391551816547588
7431,7432.0,5.052203471179547e-05
7432,7433.0,7.902676952790988e-06
7433,7434.0,4.7381987263721825e-06
7434,7435.0,3.787269094937368e-05
7435,7436.0,1.577090551808213e-05
7436,7437.0,5.987203141075837e-05
7437,7438.0,0.000209392431329516
7438,7439.0,0.0
7439,7440.0,3.45826036927933e-05
7440,7441.0,3.9277112598055314e-05
7441,7442.0,1.726887959509187e-05
7442,7443.0,2.198202498414154e-05
7443,7444.0,6.584981538533901e-05
7444,7445.0,1.0934680902579803e-05
7445,7446.0,0.0
7446,7447.0,4.683051101453619e-06
7447,7448.0,6.0913515303349305e-05
7448,7449.0,6.095492930009675e-05
7449,7450.0,2.03093583961231e-05
7450,7451.0,7.029734213560202e-05
7451,7452.0,0.0008549728842541453
7452,7453.0,0.000245033009223854
7453,7454.0,0.0
7454,7455.0,9.364888846573465e-06
7455,7456.0,6.242275184459232e-06
7456,7457.0,4.682159411920778e-06
7457,7458.0,6.242713582740146e-06
7458,7459.0,0.00012330206039303703
7459,7460.0,0.0
7460,7461.0,0.0
7461,7462.0,0.00019199340666544915
7462,7463.0,4.522932045285467e-05
7463,7464.0,4.679435285749716e-06
7464,7465.0,2.1830247991617184e-05
7465,7466.0,8.419345785649692e-05
7466,7467.0,3.1180039785730765e-06
7467,7468.0,3.9341950794235304e-05
7468,7469.0,2.0509001874207247e-05
7469,7470.0,7.873618967233148e-06
7470,7471.0,0.0003053281333119289
7471,7472.0,0.00012918370079794566
7472,7473.0,0.0
7473,7474.0,1.5745998154569016e-06
7474,7475.0,0.0
7475,7476.0,0.0
7476,7477.0,1.4163347459961004e-05
7477,7478.0,1.5739306715017817e-05
7478,7479.0,0.00038245612378357707
7479,7480.0,5.195214105793451e-05
7480,7481.0,9.44349484857356e-06
7481,7482.0,0.0003196925911635708
7482,7483.0,6.297318444373425e-05
7483,7484.0,0.0006628063314535453
7484,7485.0,4.408636518940604e-05
7485,7486.0,0.00012750343550923455
7486,7487.0,6.29701112367015e-06
7487,7488.0,0.0008877597759823204
7488,7489.0,0.00015425103253752392
7489,7490.0,0.0
7490,7491.0,1.5724976451847764e-06
7491,7492.0,0.0
7492,7493.0,3.143107244390732e-05
7493,7494.0,1.5712597732357896e-06
7494,7495.0,2.176241351383701e-05
7495,7496.0,1.8657412590022017e-05
7496,7497.0,0.0
7497,7498.0,3.108317079425272e-06
7498,7499.0,0.0
7499,7500.0,0.0
7500,7501.0,1.087782493228554e-05
7501,7502.0,0.0
7502,7503.0,2.1751559897581225e-05
7503,7504.0,0.00011497985521860933
7504,7505.0,0.0
7505,7506.0,3.419653682345261e-05
7506,7507.0,6.218828124028308e-06
7507,7508.0,3.1070470935127964e-06
7508,7509.0,1.553825284777329e-06
7509,7510.0,0.0
7510,7511.0,0.0
7511,7512.0,1.5532557016133667e-05
7512,7513.0,2.3295253359175534e-05
7513,7514.0,0.0
7514,7515.0,0.0
7515,7516.0,5.125719930662988e-05
7516,7517.0,4.662475619137908e-06
7517,7518.0,0.00013358185771978874
7518,7519.0,2.485861661798521e-05
7519,7520.0,0.0
7520,7521.0,0.00011651191295472658
7521,7522.0,1.0881037615747038e-05
7522,7523.0,6.217416849821405e-06
7523,7524.0,3.109051537192806e-06
7524,7525.0,1.868649511426013e-05
7525,7526.0,5.916395109320969e-05
7526,7527.0,3.114134589782836e-06
7527,7528.0,0.0026192726768748745
7528,7529.0,1.5575935802222997e-06
7529,7530.0,9.346347603129157e-06
7530,7531.0,2.337555477983344e-05
7531,7532.0,0.0
7532,7533.0,0.0
7533,7534.0,0.0001323317635153544
7534,7535.0,2.179639674424108e-05
7535,7536.0,0.00014478629231885366
7536,7537.0,1.7127473557516392e-05
7537,7538.0,0.0
7538,7539.0,0.0
7539,7540.0,1.5569969887678237e-05
7540,7541.0,1.5574092186166469e-06
7541,7542.0,0.0
7542,7543.0,8.244920817647242e-05
7543,7544.0,8.247602359747966e-05
7544,7545.0,0.0
7545,7546.0,1.7112845212759338e-05
7546,7547.0,0.0
7547,7548.0,9.339131896559775e-05
7548,7549.0,4.6692970373310296e-05
7549,7550.0,0.0
7550,7551.0,3.1098395322801342e-06
7551,7552.0,1.4001266336755346e-05
7552,7553.0,7.930978713875169e-05
7553,7554.0,7.313740807250251e-05
7554,7555.0,6.2189151413481674e-06
7555,7556.0,3.1107295282889743e-06
7556,7557.0,1.866115540543693e-05
7557,7558.0,1.4007062672267417e-05
7558,7559.0,1.244740969404267e-05
7559,7560.0,0.0001713123460135617
7560,7561.0,9.183208114843022e-05
7561,7562.0,1.090045548331841e-05
7562,7563.0,3.113567369813964e-06
7563,7564.0,0.0011033147683894872
7564,7565.0,1.557579023771771e-06
7565,7566.0,0.0
7566,7567.0,1.2457663409506755e-05
7567,7568.0,0.0
7568,7569.0,0.0
7569,7570.0,2.020883499175324e-05
7570,7571.0,1.849485765895174e-05
7571,7572.0,0.0
7572,7573.0,0.00022065994296789165
7573,7574.0,9.099966993340058e-05
7574,7575.0,1.5432884699375123e-06
7575,7576.0,6.941327274325881e-05
7576,7577.0,3.0842065493126077e-06
7577,7578.0,0.0
7578,7579.0,2.3137472061502486e-05
7579,7580.0,0.0
7580,7581.0,4.630179820750305e-06
7581,7582.0,0.0001342087238755777
7582,7583.0,1.5423387407729584e-06
7583,7584.0,0.0
7584,7585.0,4.1643081773131575e-05
7585,7586.0,0.0
7586,7587.0,0.0
7587,7588.0,1.5413783004762858e-06
7588,7589.0,4.62467665802366e-06
7589,7590.0,4.625617905458537e-05
7590,7591.0,0.00014489961077498168
7591,7592.0,5.0855371945402903e-05
7592,7593.0,0.0
7593,7594.0,0.00016955866961184939
7594,7595.0,1.2342193485481724e-05
7595,7596.0,1.5431836805239417e-06
7596,7597.0,6.169849795006741e-06
7597,7598.0,1.5419938906202054e-06
7598,7599.0,0.0
7599,7600.0,0.0016588349921683255
7600,7601.0,3.084011558875323e-06
7601,7602.0,1.3881862267247443e-05
7602,7603.0,7.250099110397413e-05
7603,7604.0,0.0004408443865557876
7604,7605.0,1.850906404290401e-05
7605,7606.0,1.2335057157571104e-05
7606,7607.0,0.0
7607,7608.0,0.0
7608,7609.0,0.0004608763741514634
7609,7610.0,1.696449639350229e-05
7610,7611.0,1.542797987574305e-05
7611,7612.0,2.6219839472888685e-05
7612,7613.0,0.0
7613,7614.0,0.0
7614,7615.0,0.0
7615,7616.0,0.0
7616,7617.0,0.0
7617,7618.0,2.777310606703502e-05
7618,7619.0,0.0
7619,7620.0,0.0
7620,7621.0,4.625946005958219e-06
7621,7622.0,4.933726181280518e-05
7622,7623.0,4.627266010726003e-06
7623,7624.0,0.00016657977783193334
7624,7625.0,4.628001258816342e-06
7625,7626.0,1.234108919367951e-05
7626,7627.0,7.672041699081043e-06
7627,7628.0,0.0
7628,7629.0,0.0
7629,7630.0,2.6086182609416192e-05
7630,7631.0,1.6863897614678337e-05
7631,7632.0,6.131621384642741e-06
7632,7633.0,0.000248300977570145
7633,7634.0,0.0
7634,7635.0,7.199589470217443e-05
7635,7636.0,2.1380966053134754e-05
7636,7637.0,4.58295142071494e-06
7637,7638.0,4.5833225115996255e-06
7638,7639.0,0.00014359936388537103
7639,7640.0,1.5283415659999022e-06
7640,7641.0,2.443815162040219e-05
